ts_code,trade_date,t_pre_close,t_1_close,diff_pct
600004.SH,2011-08-17,7.2800,7.5800,0.0396
600004.SH,2012-07-25,6.4900,6.8400,0.0512
600004.SH,2013-07-26,6.1300,6.4600,0.0511
600004.SH,2014-08-08,7.0600,7.4300,0.0498
600004.SH,2015-06-12,19.7100,20.0000,0.0145
600004.SH,2016-08-05,13.1800,13.5000,0.0237
600004.SH,2017-07-14,13.3300,19.7000,0.3234
600004.SH,2018-07-13,14.2300,14.4700,0.0166
600004.SH,2025-06-27,9.1000,9.2600,0.0173
600006.SH,2000-06-26,5.9300,6.0300,0.0166
600006.SH,2001-06-13,10.0200,10.2200,0.0196
600006.SH,2002-05-22,12.6400,12.8400,0.0156
600006.SH,2003-06-02,13.1400,13.3400,0.0150
600006.SH,2004-06-11,4.9100,10.0200,0.5100
600006.SH,2005-06-28,2.9500,3.0200,0.0232
600006.SH,2006-06-20,3.8200,3.9000,0.0205
600006.SH,2007-07-19,6.8200,6.9400,0.0173
600006.SH,2008-06-23,3.9800,4.1300,0.0363
600006.SH,2009-06-22,4.7900,4.8800,0.0184
600006.SH,2010-06-21,4.8000,4.8600,0.0123
600006.SH,2011-06-21,4.1900,4.3100,0.0278
600006.SH,2012-06-18,3.3700,3.4200,0.0146
600006.SH,2019-06-20,4.8500,4.9300,0.0162
600006.SH,2020-07-17,4.1800,4.2500,0.0165
600006.SH,2021-07-14,7.6100,7.6900,0.0104
600007.SH,1999-06-29,9.6900,9.7900,0.0102
600007.SH,2000-07-14,10.7200,10.8400,0.0111
600007.SH,2002-06-19,8.1600,8.2600,0.0121
600007.SH,2003-06-12,6.9500,7.0500,0.0142
600007.SH,2004-06-11,5.9300,6.0800,0.0247
600007.SH,2005-06-16,4.7100,4.9000,0.0388
600007.SH,2006-06-16,5.3500,5.5500,0.0360
600007.SH,2008-05-26,12.6400,12.7900,0.0117
600007.SH,2009-06-09,9.3400,9.4900,0.0158
600007.SH,2010-05-31,9.8700,10.0100,0.0140
600007.SH,2012-05-30,10.7100,10.8400,0.0120
600007.SH,2013-06-04,11.2300,11.3900,0.0140
600007.SH,2014-06-26,9.4300,9.6000,0.0177
600007.SH,2015-06-19,18.9000,19.1000,0.0105
600007.SH,2016-06-08,18.0000,18.2000,0.0110
600007.SH,2017-06-19,20.4400,20.7400,0.0145
600007.SH,2018-05-11,14.1900,14.5100,0.0221
600007.SH,2019-06-21,14.0400,14.3600,0.0223
600007.SH,2020-07-10,14.5500,14.9300,0.0255
600007.SH,2021-06-04,19.2100,19.6100,0.0204
600007.SH,2022-06-16,13.6000,14.2000,0.0423
600007.SH,2023-06-15,18.4100,19.1100,0.0366
600007.SH,2024-06-24,22.4400,23.7400,0.0548
600007.SH,2025-06-26,21.2400,22.3400,0.0492
600008.SH,2001-06-01,18.6500,18.9800,0.0174
600008.SH,2002-04-30,14.1300,14.4900,0.0248
600008.SH,2003-04-29,10.8800,11.2300,0.0312
600008.SH,2004-06-01,11.5500,11.8600,0.0261
600008.SH,2005-06-17,4.2800,8.6700,0.5063
600008.SH,2006-06-02,5.2700,5.4500,0.0330
600008.SH,2007-06-04,13.9900,14.1600,0.0120
600008.SH,2008-06-20,7.3100,7.4700,0.0214
600008.SH,2009-05-07,6.4700,6.5800,0.0167
600008.SH,2010-05-04,7.0700,7.1900,0.0167
600008.SH,2011-05-31,6.0000,6.1300,0.0212
600008.SH,2012-06-01,5.4000,5.5300,0.0235
600008.SH,2013-05-23,8.2500,8.4000,0.0179
600008.SH,2014-05-21,6.0500,6.2000,0.0242
600008.SH,2015-06-01,14.7100,14.8600,0.0101
600008.SH,2016-05-23,3.9900,8.1200,0.5086
600008.SH,2017-05-31,6.9900,7.0700,0.0113
600008.SH,2018-05-10,4.8700,4.9500,0.0162
600008.SH,2019-05-23,3.4500,3.5300,0.0227
600008.SH,2020-05-21,3.2000,3.2800,0.0244
600008.SH,2020-09-29,2.9500,3.1500,0.0635
600008.SH,2021-05-28,2.9600,3.0300,0.0231
600008.SH,2022-05-27,2.9000,3.0000,0.0333
600008.SH,2023-06-15,2.8400,2.9700,0.0438
600008.SH,2024-06-07,2.7500,2.8500,0.0351
600008.SH,2025-06-13,3.0800,3.2500,0.0523
600008.SH,2026-01-09,2.9900,3.0300,0.0132
600009.SH,1998-12-03,10.0000,15.0000,0.3333
600009.SH,2001-06-29,10.1500,10.4400,0.0278
600009.SH,2002-07-26,9.6000,9.7500,0.0154
600009.SH,2003-08-11,11.4700,11.6700,0.0171
600009.SH,2003-12-26,10.0500,13.0600,0.2305
600009.SH,2006-08-21,12.9800,13.1300,0.0114
600009.SH,2012-08-13,12.2900,12.8900,0.0465
600009.SH,2013-08-16,12.8200,13.1900,0.0281
600009.SH,2014-08-15,13.6600,13.9600,0.0215
600009.SH,2015-08-20,29.3700,29.7200,0.0118
600009.SH,2016-08-18,28.6500,29.0800,0.0148
600009.SH,2017-08-24,36.8800,37.3200,0.0118
600009.SH,2020-08-20,77.7300,78.5200,0.0101
600010.SH,2001-06-22,7.1100,7.2100,0.0139
600010.SH,2002-06-20,4.9600,5.0600,0.0198
600010.SH,2003-04-16,5.4500,5.6000,0.0268
600010.SH,2004-06-08,4.6100,4.8600,0.0514
600010.SH,2005-11-14,2.0000,4.1900,0.5227
600010.SH,2006-07-11,2.4500,2.5300,0.0316
600010.SH,2008-06-12,4.7600,4.8600,0.0206
600010.SH,2009-07-14,4.1600,4.2100,0.0119
600010.SH,2014-09-29,2.8400,5.6900,0.5009
600010.SH,2017-05-31,2.1400,2.9900,0.2843
600011.SH,2002-06-20,11.8300,12.1300,0.0247
600011.SH,2003-06-20,14.6900,15.0300,0.0226
600011.SH,2004-05-24,10.2800,21.0500,0.5116
600011.SH,2005-06-22,6.3000,6.5500,0.0382
600011.SH,2006-06-23,4.7400,4.9900,0.0501
600011.SH,2007-06-04,13.2100,13.4900,0.0208
600011.SH,2008-06-13,8.2100,8.5100,0.0353
600011.SH,2009-07-01,7.8600,7.9600,0.0126
600011.SH,2010-07-06,6.1100,6.3200,0.0332
600011.SH,2011-06-23,5.1600,5.3600,0.0373
600011.SH,2013-07-04,5.0500,5.2600,0.0399
600011.SH,2014-07-18,5.7700,6.1500,0.0618
600011.SH,2015-07-13,11.7900,12.1700,0.0312
600011.SH,2016-07-08,7.3000,7.7700,0.0605
600011.SH,2017-06-30,7.4300,7.7200,0.0376
600011.SH,2018-05-17,6.5200,6.6200,0.0151
600011.SH,2019-06-28,6.2700,6.3700,0.0157
600011.SH,2020-07-06,4.3400,4.4700,0.0291
600011.SH,2021-07-07,4.0600,4.2400,0.0425
600011.SH,2024-07-11,9.1500,9.3500,0.0214
600011.SH,2025-07-10,7.1700,7.4400,0.0363
600012.SH,2004-06-18,5.1200,5.1800,0.0116
600012.SH,2005-07-15,6.6400,6.7400,0.0148
600012.SH,2006-07-18,5.3800,5.6600,0.0495
600012.SH,2007-06-26,8.1300,8.3800,0.0298
600012.SH,2008-06-25,5.0900,5.2900,0.0378
600012.SH,2009-06-02,5.1900,5.4200,0.0424
600012.SH,2010-06-21,5.4600,5.6600,0.0353
600012.SH,2011-06-14,5.5100,5.7200,0.0367
600012.SH,2012-07-16,4.0600,4.2700,0.0492
600012.SH,2013-06-24,3.7200,3.9200,0.0510
600012.SH,2014-07-11,4.1900,4.4100,0.0499
600012.SH,2015-07-20,11.8200,12.0500,0.0191
600012.SH,2016-07-19,15.1600,15.3900,0.0149
600012.SH,2017-07-18,12.5800,12.8100,0.0180
600012.SH,2018-07-17,5.8800,6.1100,0.0376
600012.SH,2019-07-16,6.1800,6.4300,0.0389
600012.SH,2020-07-22,5.4700,5.7000,0.0404
600012.SH,2021-07-21,5.9500,6.1800,0.0372
600012.SH,2022-07-20,7.2100,7.7600,0.0709
600012.SH,2023-07-19,9.6100,10.1600,0.0541
600012.SH,2024-07-12,13.7500,14.3500,0.0418
600012.SH,2025-07-30,16.0900,16.6900,0.0359
600015.SH,2003-11-04,6.8700,7.2200,0.0485
600015.SH,2004-05-21,6.0200,7.2300,0.1674
600015.SH,2005-06-02,3.7000,3.8000,0.0263
600015.SH,2006-04-06,5.9400,6.0500,0.0182
600015.SH,2009-06-16,11.6800,11.8100,0.0110
600015.SH,2010-05-20,10.6800,10.8100,0.0120
600015.SH,2011-04-21,12.9400,13.1400,0.0152
600015.SH,2012-05-18,10.2300,10.4800,0.0239
600015.SH,2013-07-24,6.7800,9.2800,0.2694
600015.SH,2014-07-10,7.6900,8.1200,0.0530
600015.SH,2015-07-08,13.3100,16.4100,0.1889
600015.SH,2016-07-08,9.6600,10.0200,0.0359
600015.SH,2017-06-29,9.3100,11.3500,0.1797
600015.SH,2018-06-29,7.3600,7.5100,0.0200
600015.SH,2019-07-11,7.4700,7.6400,0.0223
600015.SH,2020-06-19,6.0900,6.3400,0.0394
600015.SH,2021-07-09,5.8500,6.1500,0.0488
600015.SH,2022-06-08,5.0700,5.4100,0.0628
600015.SH,2023-06-21,5.3900,5.7700,0.0659
600015.SH,2024-06-21,6.2200,6.6000,0.0576
600015.SH,2025-01-22,7.4300,7.5300,0.0133
600015.SH,2025-06-26,8.0000,8.3000,0.0361
600015.SH,2026-01-23,6.3400,6.4400,0.0155
600016.SH,2001-05-31,15.2900,20.0800,0.2385
600016.SH,2002-06-19,10.2200,11.8200,0.1354
600016.SH,2003-04-14,10.7300,14.0100,0.2341
600016.SH,2004-04-19,7.6800,10.4900,0.2679
600016.SH,2005-04-18,4.7800,5.8100,0.1773
600016.SH,2005-10-26,4.8100,5.5600,0.1349
600016.SH,2006-04-17,4.0800,5.7600,0.2917
600016.SH,2007-06-11,10.6900,12.7200,0.1596
600016.SH,2008-04-07,8.8800,11.5900,0.2338
600016.SH,2009-05-26,6.3600,6.4400,0.0124
600016.SH,2010-07-15,5.3200,6.4300,0.1726
600016.SH,2011-06-09,5.6500,5.7500,0.0174
600016.SH,2012-06-26,5.9600,6.2600,0.0479
600016.SH,2012-09-03,5.8200,5.9700,0.0251
600016.SH,2013-06-27,8.1500,8.3000,0.0181
600016.SH,2013-09-10,10.0400,10.2000,0.0157
600016.SH,2014-06-25,6.2500,7.6000,0.1776
600016.SH,2015-07-07,9.7500,9.8600,0.0112
600016.SH,2016-06-24,8.9300,9.0900,0.0176
600016.SH,2016-09-26,9.2700,9.3800,0.0117
600016.SH,2017-07-06,8.0400,8.2000,0.0195
600016.SH,2017-09-26,8.0400,8.1600,0.0147
600016.SH,2018-07-05,5.5900,6.8000,0.1779
600016.SH,2019-07-05,6.1000,6.4400,0.0528
600016.SH,2020-07-13,5.9000,6.2700,0.0590
600016.SH,2021-06-24,4.4200,4.6300,0.0454
600016.SH,2022-06-24,3.7200,3.9300,0.0534
600016.SH,2023-06-26,3.7100,3.9200,0.0536
600016.SH,2024-07-12,3.6700,3.8900,0.0566
600016.SH,2024-11-13,3.7600,3.8900,0.0334
600016.SH,2025-07-14,5.3400,5.4000,0.0111
600016.SH,2025-09-16,4.1900,4.3300,0.0323
600017.SH,2007-03-23,9.2500,9.4000,0.0160
600017.SH,2008-09-24,6.2000,12.4000,0.5000
600017.SH,2010-09-16,4.3500,6.5200,0.3328
600017.SH,2012-06-15,2.9100,2.9700,0.0202
600017.SH,2014-05-19,2.6700,2.7100,0.0148
600017.SH,2021-06-04,2.7400,2.7700,0.0108
600017.SH,2022-05-31,3.0400,3.0800,0.0130
600017.SH,2023-05-31,3.0100,3.0500,0.0131
600017.SH,2024-06-14,2.6400,2.7000,0.0222
600017.SH,2025-06-13,3.1100,3.2000,0.0281
600018.SH,2008-06-12,5.3900,5.4700,0.0146
600018.SH,2009-06-22,5.8200,5.9200,0.0169
600018.SH,2010-07-02,3.7900,3.8800,0.0232
600018.SH,2011-07-14,3.8900,4.0000,0.0275
600018.SH,2012-07-11,2.5700,2.6900,0.0446
600018.SH,2013-07-24,2.5400,2.6700,0.0487
600018.SH,2014-07-29,4.4800,4.6100,0.0282
600018.SH,2015-05-15,9.1900,9.3400,0.0161
600018.SH,2016-07-19,5.2000,5.3500,0.0280
600018.SH,2017-07-18,6.5400,6.7000,0.0239
600018.SH,2018-06-08,6.4600,6.6300,0.0256
600018.SH,2019-06-28,6.9100,7.0600,0.0212
600018.SH,2020-07-31,4.3900,4.5300,0.0309
600018.SH,2021-07-02,4.6300,4.7600,0.0273
600018.SH,2022-08-19,5.2200,5.4100,0.0351
600018.SH,2023-08-11,5.2400,5.3800,0.0260
600018.SH,2024-05-15,5.6400,5.8100,0.0293
600018.SH,2025-07-17,5.6000,5.7400,0.0244
600019.SH,2002-06-19,3.9700,4.0900,0.0293
600019.SH,2003-06-18,5.3200,5.5200,0.0362
600019.SH,2004-06-21,5.9500,6.2000,0.0403
600019.SH,2005-06-13,4.7600,5.0800,0.0630
600019.SH,2006-05-25,4.5000,4.8200,0.0664
600019.SH,2007-05-29,12.7700,13.1200,0.0267
600019.SH,2008-05-13,13.7400,14.0900,0.0248
600019.SH,2009-06-15,6.4200,6.6000,0.0273
600019.SH,2010-05-24,6.5400,6.7400,0.0297
600019.SH,2011-06-09,6.1900,6.4900,0.0462
600019.SH,2012-06-11,4.6000,4.8000,0.0417
600019.SH,2013-06-18,4.3700,4.5100,0.0310
600019.SH,2014-06-30,4.0800,4.1800,0.0239
600019.SH,2015-05-14,8.5800,8.7600,0.0205
600019.SH,2016-06-08,5.1700,5.2300,0.0115
600019.SH,2017-06-14,6.3700,6.5800,0.0319
600019.SH,2018-06-08,8.7400,9.1900,0.0490
600019.SH,2019-05-31,6.4200,6.9200,0.0723
600019.SH,2020-06-03,4.6200,4.9000,0.0571
600019.SH,2021-06-18,7.0500,7.3500,0.0408
600019.SH,2021-10-15,7.7000,8.0400,0.0423
600019.SH,2022-06-30,5.9800,6.2300,0.0401
600019.SH,2022-10-13,5.0700,5.2500,0.0343
600019.SH,2023-06-14,5.7200,5.8200,0.0172
600019.SH,2023-10-16,5.9500,6.0600,0.0182
600019.SH,2024-06-13,6.6900,6.8900,0.0290
600019.SH,2024-09-25,5.8900,6.0000,0.0183
600019.SH,2025-06-11,6.5800,6.6800,0.0150
600019.SH,2025-09-24,6.8000,6.9200,0.0173
600020.SH,2004-07-09,7.1700,7.6700,0.0652
600020.SH,2005-07-27,8.5600,8.6600,0.0115
600020.SH,2006-06-30,4.1500,6.3300,0.3444
600020.SH,2007-07-05,7.4500,8.7200,0.1456
600020.SH,2008-07-07,3.6100,4.1700,0.1343
600020.SH,2009-06-12,3.9900,4.0800,0.0221
600020.SH,2010-06-01,3.9100,3.9700,0.0151
600020.SH,2011-07-27,3.2500,3.3500,0.0299
600020.SH,2012-06-28,2.4900,2.6200,0.0496
600020.SH,2013-07-02,2.0600,2.1600,0.0463
600020.SH,2014-07-10,2.1400,2.1900,0.0228
600020.SH,2015-06-18,9.6600,9.7800,0.0123
600020.SH,2016-07-18,4.5100,4.6700,0.0343
600020.SH,2017-07-04,5.0500,5.1400,0.0175
600020.SH,2018-07-13,3.6600,3.8300,0.0444
600020.SH,2019-07-12,5.0100,5.1200,0.0215
600020.SH,2020-07-10,3.8600,3.9200,0.0153
600020.SH,2022-07-15,3.1800,3.2800,0.0305
600020.SH,2024-05-28,3.7800,3.9300,0.0382
600020.SH,2025-07-15,4.8500,5.0200,0.0339
600021.SH,2005-05-17,5.1000,5.3100,0.0395
600021.SH,2006-05-15,4.5700,4.7700,0.0419
600021.SH,2007-05-22,10.3600,10.5600,0.0189
600021.SH,2008-06-17,4.6100,5.5300,0.1664
600021.SH,2013-07-17,4.1000,4.2500,0.0353
600021.SH,2014-07-30,4.6000,4.8000,0.0417
600021.SH,2015-07-22,20.6100,20.8600,0.0120
600021.SH,2016-07-29,11.1500,11.4000,0.0219
600021.SH,2017-06-23,12.4000,12.5800,0.0143
600021.SH,2018-05-18,8.1800,8.3800,0.0239
600021.SH,2019-06-13,8.4500,8.7800,0.0376
600021.SH,2020-05-28,7.3200,7.4500,0.0174
600021.SH,2021-05-28,7.0500,7.1600,0.0154
600021.SH,2024-06-21,9.6400,9.8400,0.0203
600021.SH,2025-05-30,8.8400,9.1200,0.0307
600022.SH,2005-05-27,5.4300,5.9300,0.0843
600022.SH,2006-06-23,3.9900,5.1900,0.2312
600022.SH,2007-06-28,14.1600,17.2900,0.1810
600022.SH,2008-04-24,13.1000,13.7000,0.0438
600022.SH,2009-04-23,4.5200,8.1900,0.4481
600022.SH,2017-06-08,2.0400,2.6500,0.2302
600022.SH,2021-06-17,1.6900,1.7300,0.0231
600022.SH,2022-06-10,1.6800,1.7400,0.0345
600022.SH,2023-06-14,1.4200,1.4500,0.0207
600023.SH,2014-06-19,4.6800,6.2800,0.2548
600023.SH,2015-06-23,10.4600,10.7100,0.0233
600023.SH,2016-06-23,5.2400,5.5100,0.0490
600023.SH,2017-06-15,5.5200,5.7500,0.0400
600023.SH,2018-07-23,5.0500,5.2200,0.0326
600023.SH,2019-06-18,4.3900,4.5700,0.0394
600023.SH,2020-07-07,3.6400,3.8400,0.0521
600023.SH,2021-07-06,3.4400,3.6600,0.0601
600023.SH,2024-07-09,7.5300,7.7800,0.0321
600023.SH,2025-07-09,5.3500,5.6400,0.0514
600025.SH,2018-06-27,3.0200,3.0700,0.0163
600025.SH,2019-07-05,4.1200,4.2700,0.0351
600025.SH,2020-06-19,3.5100,3.6600,0.0410
600025.SH,2021-06-18,5.6200,5.7800,0.0277
600025.SH,2022-06-20,6.8300,7.0000,0.0243
600025.SH,2023-06-19,6.8700,7.0400,0.0241
600025.SH,2024-06-19,10.3100,10.4900,0.0172
600025.SH,2025-06-19,9.8300,10.0300,0.0199
600026.SH,2003-06-18,5.8300,5.9300,0.0169
600026.SH,2004-06-21,8.5300,8.6800,0.0173
600026.SH,2005-06-21,7.0300,7.1800,0.0209
600026.SH,2006-06-12,6.2800,6.5800,0.0456
600026.SH,2007-06-25,24.0600,24.3600,0.0123
600026.SH,2008-06-25,20.3000,20.8000,0.0240
600026.SH,2009-06-22,13.8500,14.1500,0.0212
600026.SH,2010-07-02,7.9800,8.0800,0.0124
600026.SH,2011-06-13,8.4900,8.6600,0.0196
600026.SH,2012-06-01,5.8900,5.9900,0.0167
600026.SH,2016-06-14,5.9800,6.0800,0.0164
600026.SH,2017-07-03,6.4400,6.6300,0.0287
600026.SH,2018-07-13,4.0700,4.1200,0.0121
600026.SH,2021-07-16,6.1200,6.3200,0.0316
600026.SH,2023-07-18,14.4400,14.5900,0.0103
600026.SH,2024-07-17,13.9100,14.2600,0.0245
600026.SH,2024-12-13,12.5900,12.8100,0.0172
600026.SH,2025-07-17,10.0400,10.2500,0.0205
600027.SH,2006-06-26,3.2300,3.2900,0.0182
600027.SH,2008-07-18,4.3000,4.3600,0.0138
600027.SH,2013-07-22,2.9900,3.0500,0.0197
600027.SH,2014-06-17,3.0700,3.2900,0.0669
600027.SH,2015-06-19,10.0900,10.3600,0.0261
600027.SH,2016-06-24,5.0500,5.3500,0.0561
600027.SH,2017-07-31,4.6000,4.7400,0.0295
600027.SH,2019-07-30,3.8500,3.9200,0.0179
600027.SH,2020-07-29,3.6400,3.7900,0.0396
600027.SH,2021-07-23,3.2100,3.4600,0.0723
600027.SH,2022-07-28,4.3300,4.5800,0.0546
600027.SH,2023-07-19,6.0500,6.2500,0.0320
600027.SH,2024-07-25,5.9300,6.0800,0.0247
600027.SH,2024-10-16,5.4800,5.5600,0.0144
600027.SH,2025-07-14,5.4200,5.5500,0.0234
600027.SH,2025-11-12,5.3800,5.4700,0.0165
600028.SH,2002-07-22,3.6300,3.7100,0.0216
600028.SH,2003-06-23,3.8700,3.9300,0.0153
600028.SH,2004-06-07,4.8800,4.9400,0.0121
600028.SH,2005-06-06,3.2400,3.3200,0.0241
600028.SH,2006-06-19,5.7700,5.8600,0.0154
600028.SH,2010-06-17,8.2300,8.3400,0.0132
600028.SH,2011-06-20,8.0200,8.1500,0.0160
600028.SH,2011-09-19,7.1000,7.2000,0.0139
600028.SH,2012-05-28,6.7900,6.9900,0.0286
600028.SH,2012-09-17,6.0400,6.1400,0.0163
600028.SH,2013-06-19,4.7300,6.3500,0.2551
600028.SH,2013-09-12,4.6000,4.6900,0.0192
600028.SH,2014-06-03,4.9500,5.1000,0.0294
600028.SH,2014-09-24,5.2500,5.3400,0.0169
600028.SH,2015-06-19,7.2100,7.3200,0.0150
600028.SH,2015-09-23,4.9500,5.0400,0.0179
600028.SH,2016-06-24,4.6500,4.7100,0.0127
600028.SH,2016-09-21,4.7700,4.8500,0.0165
600028.SH,2017-07-19,6.1100,6.2800,0.0271
600028.SH,2017-09-20,5.8500,5.9500,0.0168
600028.SH,2018-06-05,6.6500,7.0500,0.0567
600028.SH,2018-09-12,6.6200,6.7800,0.0236
600028.SH,2019-06-11,5.2800,5.5400,0.0469
600028.SH,2019-09-17,5.2300,5.3500,0.0224
600028.SH,2020-06-10,4.1000,4.2900,0.0443
600028.SH,2020-10-23,3.8500,3.9200,0.0179
600028.SH,2021-06-17,4.5700,4.7000,0.0277
600028.SH,2021-09-17,4.4900,4.6500,0.0344
600028.SH,2022-06-10,4.2100,4.5200,0.0686
600028.SH,2022-09-19,4.1400,4.3000,0.0372
600028.SH,2023-06-21,6.1300,6.3200,0.0301
600028.SH,2023-09-15,6.1900,6.3300,0.0221
600028.SH,2024-07-16,6.3500,6.5500,0.0305
600028.SH,2024-09-13,6.1800,6.3300,0.0237
600028.SH,2025-06-18,5.8200,5.9600,0.0235
600028.SH,2025-09-12,5.5400,5.6300,0.0160
600029.SH,2008-08-29,3.4900,5.2400,0.3340
600029.SH,2012-07-09,4.5700,4.7700,0.0419
600029.SH,2013-07-19,2.6300,2.6800,0.0187
600029.SH,2014-07-31,2.4700,2.5100,0.0159
600029.SH,2016-07-01,6.9800,7.0600,0.0113
600029.SH,2017-07-26,8.2100,8.3100,0.0120
600029.SH,2018-07-12,7.4000,7.5000,0.0133
600030.SH,2004-06-11,7.0500,7.1600,0.0154
600030.SH,2008-04-24,29.2100,58.9200,0.5042
600030.SH,2009-06-11,27.7000,28.2000,0.0177
600030.SH,2010-06-24,13.5700,20.8600,0.3495
600030.SH,2011-06-16,12.1900,12.6900,0.0394
600030.SH,2012-08-02,12.0000,12.4300,0.0346
600030.SH,2013-08-08,10.8200,11.1200,0.0270
600030.SH,2014-08-15,13.0200,13.1700,0.0114
600030.SH,2015-08-14,21.8800,22.1600,0.0126
600030.SH,2016-08-19,16.9700,17.4700,0.0286
600030.SH,2017-08-18,16.8100,17.1600,0.0204
600030.SH,2018-08-24,15.8800,16.2800,0.0246
600030.SH,2019-08-02,22.5700,22.9200,0.0153
600030.SH,2020-08-21,31.4800,31.9800,0.0156
600030.SH,2021-08-20,24.2400,24.6400,0.0162
600030.SH,2022-01-27,24.2300,25.7000,0.0572
600030.SH,2022-08-26,19.5800,20.1200,0.0268
600030.SH,2023-08-25,23.0700,23.5600,0.0208
600030.SH,2024-08-26,18.6300,19.1000,0.0246
600030.SH,2026-02-09,27.8700,28.1600,0.0103
600031.SH,2004-05-11,27.0000,27.5000,0.0182
600031.SH,2005-06-30,7.7400,15.6700,0.5061
600031.SH,2007-04-24,32.4000,64.9900,0.5015
600031.SH,2008-07-10,21.3900,32.1300,0.3343
600031.SH,2010-06-24,19.0700,28.7600,0.3369
600031.SH,2010-10-22,19.0200,40.0800,0.5254
600031.SH,2011-04-22,18.3700,27.6200,0.3349
600031.SH,2012-08-08,12.0800,12.3800,0.0242
600031.SH,2013-08-22,7.1300,7.3800,0.0339
600031.SH,2014-08-08,5.7200,5.8400,0.0205
600031.SH,2018-08-21,8.9300,9.0900,0.0176
600031.SH,2019-07-17,13.1600,13.4200,0.0194
600031.SH,2020-07-22,22.4400,22.8600,0.0184
600031.SH,2021-06-16,27.5000,28.1000,0.0214
600031.SH,2022-06-10,16.9600,17.4100,0.0258
600031.SH,2023-05-31,14.8900,15.0500,0.0106
600031.SH,2024-06-21,15.4900,15.7100,0.0140
600031.SH,2025-06-11,17.8200,18.1800,0.0198
600031.SH,2025-10-15,22.7300,23.0400,0.0135
600033.SH,2002-06-27,9.6000,9.7200,0.0123
600033.SH,2003-04-30,8.3800,10.1100,0.1711
600033.SH,2004-06-03,6.4200,7.8500,0.1822
600033.SH,2005-06-16,7.5500,7.9000,0.0443
600033.SH,2006-06-01,8.4500,8.8000,0.0398
600033.SH,2006-09-19,4.1500,6.2200,0.3328
600033.SH,2007-07-05,7.6700,7.9200,0.0316
600033.SH,2008-04-17,8.2700,8.5200,0.0293
600033.SH,2009-05-21,6.5000,6.6500,0.0226
600033.SH,2010-06-17,4.3100,6.5600,0.3430
600033.SH,2011-08-08,3.1000,3.2000,0.0313
600033.SH,2012-06-11,2.4300,2.5300,0.0395
600033.SH,2013-06-14,2.1000,2.2000,0.0455
600033.SH,2014-06-20,2.1300,2.2300,0.0448
600033.SH,2015-07-17,4.6200,4.7200,0.0212
600033.SH,2016-06-08,3.2400,3.3400,0.0299
600033.SH,2017-06-28,3.8300,3.9800,0.0377
600033.SH,2018-06-15,3.2700,3.3900,0.0354
600033.SH,2019-06-28,3.2800,3.4300,0.0437
600033.SH,2020-08-20,2.7700,2.8200,0.0177
600033.SH,2021-06-28,2.6000,2.7000,0.0370
600033.SH,2022-06-29,2.7800,2.9300,0.0512
600033.SH,2023-07-28,3.2400,3.3900,0.0442
600033.SH,2024-06-27,3.3100,3.4300,0.0350
600033.SH,2024-12-20,3.7200,3.7700,0.0133
600033.SH,2025-07-11,3.5700,3.6200,0.0138
600033.SH,2025-12-31,4.2600,4.3100,0.0116
600035.SH,2005-06-16,3.0800,3.1400,0.0191
600035.SH,2006-07-13,5.0400,5.1100,0.0137
600035.SH,2006-12-26,5.3000,5.4600,0.0293
600035.SH,2007-07-19,6.2800,6.4000,0.0188
600035.SH,2008-07-22,5.3500,5.5100,0.0290
600035.SH,2009-07-07,5.5600,5.6900,0.0228
600035.SH,2010-07-06,5.4400,5.5200,0.0145
600035.SH,2011-08-18,4.3200,4.4000,0.0182
600035.SH,2012-07-05,3.1800,3.2600,0.0245
600035.SH,2013-07-31,2.8900,2.9600,0.0236
600035.SH,2014-05-14,2.4400,3.2600,0.2515
600035.SH,2015-04-16,8.6500,10.4500,0.1722
600035.SH,2016-06-15,5.0600,5.1500,0.0175
600035.SH,2017-05-24,5.5000,5.6000,0.0179
600035.SH,2018-06-08,3.6200,3.7500,0.0347
600035.SH,2019-06-18,3.3800,3.4900,0.0315
600035.SH,2020-08-05,3.0800,3.2400,0.0494
600035.SH,2021-06-09,2.9400,3.0100,0.0233
600035.SH,2022-06-15,3.2400,3.3800,0.0414
600035.SH,2023-06-16,3.9300,4.0700,0.0344
600035.SH,2024-06-07,4.1700,4.3600,0.0436
600035.SH,2025-06-27,4.3000,4.4700,0.0380
600036.SH,2004-05-11,8.7600,10.6000,0.1736
600036.SH,2005-06-20,5.8600,8.9000,0.3416
600036.SH,2006-02-27,7.0700,7.6800,0.0794
600036.SH,2006-06-16,6.9400,7.0200,0.0114
600036.SH,2006-09-21,9.3600,9.5400,0.0189
600036.SH,2008-07-28,24.7200,25.0000,0.0112
600036.SH,2009-07-03,17.6000,22.9800,0.2341
600036.SH,2010-03-15,15.2800,16.1200,0.0521
600036.SH,2010-07-01,12.8000,13.0100,0.0161
600036.SH,2011-06-10,12.6700,12.9600,0.0224
600036.SH,2012-06-07,11.2600,11.6800,0.0360
600036.SH,2013-06-13,12.5400,13.1700,0.0478
600036.SH,2013-09-05,10.4600,10.6600,0.0188
600036.SH,2014-07-11,9.6400,10.2600,0.0604
600036.SH,2015-07-03,17.9800,18.6500,0.0359
600036.SH,2016-07-13,17.0200,17.7100,0.0390
600036.SH,2017-06-14,21.7500,22.4900,0.0329
