ts_code,trade_date,diff_pct,t_pre_close,t_1_close,factor_now,factor_prev,reason
002293.SZ,2019-05-29,0.1233,9.8100,11.1900,6.606899,5.792107,因子未变动
002294.SZ,2010-04-20,0.5032,77.4500,155.8900,2.012782,1.000000,因子未变动
002294.SZ,2011-05-03,0.3811,38.1200,61.5900,3.252027,2.012782,因子未变动
002294.SZ,2012-05-04,0.1787,25.1800,30.6600,3.959775,3.252027,因子未变动
002294.SZ,2013-05-09,0.3412,38.9400,59.1100,6.010846,3.959775,因子未变动
002294.SZ,2015-04-24,0.3830,33.3600,54.0700,9.945154,6.135941,因子未变动
002295.SZ,2011-05-16,0.3389,11.8400,17.9100,1.524580,1.007874,因子未变动
002296.SZ,2010-04-01,0.4162,53.3900,91.4600,1.713055,1.000000,因子未变动
002296.SZ,2011-05-13,0.4157,30.9700,53.0000,2.931608,1.713055,因子未变动
002296.SZ,2014-10-28,0.4117,18.6800,31.7500,5.074867,2.985780,因子未变动
002297.SZ,2010-05-17,0.5008,15.4400,30.9300,2.003238,1.000000,因子未变动
002297.SZ,2013-07-11,0.3355,8.0600,12.1300,3.014799,2.003238,因子未变动
002298.SZ,2010-06-11,0.3354,13.7900,20.7500,1.504714,1.000000,因子未变动
002298.SZ,2012-04-09,0.5008,9.6200,19.2700,3.035784,1.515529,因子未变动
002299.SZ,2011-02-24,0.5032,18.9200,38.0800,2.023337,1.005293,因子未变动
002300.SZ,2010-04-28,0.3454,23.6300,36.1000,1.527719,1.000000,因子未变动
002300.SZ,2011-06-01,0.3496,12.1300,18.6500,2.348884,1.527719,因子未变动
002300.SZ,2014-06-11,0.3628,5.8300,9.1500,3.978292,2.534802,因子未变动
002300.SZ,2016-07-05,0.1838,8.0400,9.8500,5.018620,4.096417,因子未变动
002300.SZ,2019-07-03,0.1052,7.0600,7.8900,5.861478,5.244871,因子未变动
002300.SZ,2020-07-01,0.1080,5.7800,6.4800,6.571345,5.861478,因子未变动
002300.SZ,2023-07-05,0.1012,8.1700,9.0900,7.613342,6.842794,因子未变动
002301.SZ,2010-07-19,0.3408,17.8500,27.0800,1.517087,1.000000,因子未变动
002301.SZ,2012-07-05,0.5036,6.2300,12.5500,3.056090,1.517087,因子未变动
002301.SZ,2018-05-28,0.3354,10.5000,15.8000,4.633471,3.079205,因子未变动
002301.SZ,2024-05-28,0.0145,5.4500,5.5300,4.917354,1.007376,因子未变动
002302.SZ,2010-07-01,0.3401,19.1300,28.9900,1.515421,1.000000,因子未变动
002302.SZ,2013-05-22,0.2271,11.9100,15.4100,1.977071,1.528028,因子未变动
002302.SZ,2016-05-04,0.5031,7.8900,15.8800,4.028539,2.001585,因子未变动
002303.SZ,2013-10-09,0.4999,18.9500,37.8900,2.023849,1.012192,因子未变动
002303.SZ,2014-06-12,0.5016,10.6800,21.4300,4.060964,2.023849,因子未变动
002303.SZ,2015-07-03,0.5008,23.8100,47.7000,8.135572,4.060964,因子未变动
002303.SZ,2024-09-18,0.1096,2.6000,2.9200,11.676510,10.396892,因子未变动
002304.SZ,2011-05-13,0.5022,115.5000,232.0000,2.020500,1.005895,因子未变动
002304.SZ,2012-06-01,0.1740,142.0800,172.0000,2.445988,2.020500,因子未变动
002304.SZ,2015-06-18,0.2989,75.7600,108.0600,3.738842,2.621272,因子未变动
002305.SZ,2011-04-22,0.5031,8.6900,17.4900,2.025839,1.006549,因子未变动
002305.SZ,2015-05-25,0.3386,8.4000,12.7000,3.211952,2.124441,因子未变动
002306.SZ,2012-05-11,0.5110,10.8800,22.2500,2.064048,1.009296,因子未变动
002306.SZ,2013-07-01,0.5055,3.1400,6.3500,4.174109,2.064048,因子未变动
002307.SZ,2011-09-21,0.4997,8.8900,17.7700,2.007989,1.004559,因子未变动
002307.SZ,2014-05-28,0.2306,5.9400,7.7200,2.609709,2.007989,因子未变动
002307.SZ,2018-05-22,0.3752,6.8100,10.9000,4.193103,2.619727,因子未变动
002309.SZ,2010-04-16,0.4452,37.9100,68.3300,1.802427,1.000000,因子未变动
002309.SZ,2012-05-16,0.5024,10.1600,20.4200,3.635806,1.809000,因子未变动
002310.SZ,2010-03-19,0.3347,102.4500,153.9800,1.502977,1.000000,因子未变动
002310.SZ,2010-08-26,0.5004,108.8900,217.9700,3.008577,1.502977,因子未变动
002310.SZ,2012-06-08,0.4986,49.4900,98.7000,6.000132,3.008577,因子未变动
002310.SZ,2013-05-22,0.5012,47.3800,94.9800,12.028123,6.000132,因子未变动
002310.SZ,2014-06-23,0.3364,16.7300,25.2100,18.124867,12.028123,因子未变动
002310.SZ,2016-07-18,0.6009,10.3100,25.8300,45.479994,18.153258,因子未变动
002311.SZ,2010-06-10,0.2354,25.9500,33.9400,1.307900,1.000000,因子未变动
002311.SZ,2011-06-03,0.5034,13.9500,28.0900,2.633613,1.307900,因子未变动
002311.SZ,2012-05-18,0.2361,16.5000,21.6000,3.447639,2.633613,因子未变动
002311.SZ,2013-05-20,0.2367,15.0300,19.6900,4.516568,3.447639,因子未变动
002311.SZ,2015-06-26,0.2908,15.2700,21.5300,6.504755,4.613452,因子未变动
002312.SZ,2010-05-20,0.5034,21.6200,43.5400,2.013876,1.000000,因子未变动
002312.SZ,2011-05-11,0.3333,15.8000,23.7000,3.020814,2.013876,因子未变动
002312.SZ,2013-07-08,0.5060,7.8200,15.8300,6.167066,3.046523,因子未变动
002312.SZ,2014-10-23,0.1046,25.1600,28.1000,6.912422,6.189200,因子未变动
002312.SZ,2015-06-02,0.4291,55.4900,97.2000,12.108261,6.912422,因子未变动
002312.SZ,2016-07-18,0.3350,12.1900,18.3300,18.207090,12.108261,因子未变动
002313.SZ,2012-04-17,0.5032,23.1200,46.5400,2.031438,1.009171,因子未变动
002313.SZ,2013-05-10,0.2396,19.6800,25.8800,2.671423,2.031438,因子未变动
002314.SZ,2014-07-18,0.5059,4.1600,8.4200,2.133711,1.054185,因子未变动
002314.SZ,2023-08-21,0.0109,3.6400,3.6800,1.000000,2.367394,因子未变动
002315.SZ,2017-05-25,0.5090,26.9100,54.8100,2.292901,1.125743,因子未变动
002315.SZ,2020-03-10,0.2532,19.0500,25.5100,3.251937,2.428436,因子未变动
002315.SZ,2026-04-23,0.2428,33.6200,44.4000,5.238200,3.966400,因子未变动
002316.SZ,2010-05-20,0.2338,20.3500,26.5600,1.305160,1.000000,因子未变动
002316.SZ,2011-07-06,0.2882,11.3600,15.9600,1.833657,1.305160,因子未变动
002316.SZ,2012-07-18,0.3363,6.7700,10.2000,2.762674,1.833657,因子未变动
002316.SZ,2013-06-18,0.1695,8.3300,10.0300,3.326486,2.762674,因子未变动
002317.SZ,2010-05-13,0.3389,39.6400,59.9600,1.512614,1.000000,因子未变动
002317.SZ,2011-05-13,0.3419,25.5800,38.8700,2.298487,1.512614,因子未变动
002317.SZ,2013-03-11,0.5074,16.4000,33.2900,4.750362,2.340220,因子未变动
002317.SZ,2015-09-01,0.5018,12.4000,24.8900,9.745403,4.855083,因子未变动
002318.SZ,2010-05-12,0.2334,22.0100,28.7100,1.304407,1.000000,因子未变动
002318.SZ,2012-04-25,0.3370,11.5900,17.4800,1.978971,1.312144,因子未变动
002318.SZ,2015-10-21,0.6000,15.3800,38.4500,5.060783,2.024313,因子未变动
002319.SZ,2013-03-04,0.5023,10.6200,21.3400,2.040144,1.015292,因子未变动
002320.SZ,2010-05-12,0.2398,38.6200,50.8000,1.315381,1.000000,因子未变动
002320.SZ,2011-06-10,0.3879,17.6900,28.9000,2.148926,1.315381,因子未变动
002320.SZ,2012-04-25,0.2508,11.6500,15.5500,2.868309,2.148926,因子未变动
002320.SZ,2018-06-06,0.2367,20.3200,26.6200,3.842280,2.932950,因子未变动
002320.SZ,2019-05-29,0.3406,9.3500,14.1800,5.827115,3.842280,因子未变动
002320.SZ,2020-04-27,0.3409,11.3500,17.2200,8.840786,5.827115,因子未变动
002320.SZ,2021-04-29,0.3429,6.4000,9.7400,13.454572,8.840786,因子未变动
002321.SZ,2012-04-18,0.5027,8.3300,16.7500,2.043712,1.016365,因子未变动
002322.SZ,2012-04-17,0.5025,19.9800,40.1600,2.031042,1.010464,因子未变动
002322.SZ,2013-05-15,0.5018,13.5500,27.2000,4.077074,2.031042,因子未变动
002322.SZ,2026-04-30,0.0257,12.1200,12.4400,5.869100,5.869100,因子未变动
002323.SZ,2013-05-17,0.2475,13.7400,18.2600,1.409046,1.060257,因子未变动
002323.SZ,2016-04-27,0.6675,15.2600,45.9000,4.285486,1.424761,因子未变动
002323.SZ,2022-01-06,0.4461,2.9800,5.3800,7.759310,4.297908,因子未变动
002324.SZ,2011-04-20,0.5012,18.9000,37.8900,2.023492,1.009343,因子未变动
002324.SZ,2018-05-28,0.3365,14.8100,22.3200,3.174985,2.106699,因子未变动
002324.SZ,2019-05-21,0.2432,9.6800,12.7900,4.195048,3.174985,因子未变动
002324.SZ,2020-04-22,0.3781,13.1400,21.1300,6.745918,4.195048,因子未变动
002324.SZ,2021-05-28,0.1694,13.6300,16.4100,8.121827,6.745918,因子未变动
002326.SZ,2011-06-10,0.4443,26.0600,46.9000,1.810901,1.006228,因子未变动
002326.SZ,2015-04-29,0.6436,17.9200,50.2800,5.136564,1.830693,因子未变动
002327.SZ,2010-07-08,0.2394,34.3200,45.1200,1.314685,1.000000,因子未变动
002327.SZ,2012-05-11,0.1666,38.9700,46.7600,1.602436,1.335478,因子未变动
002327.SZ,2013-05-22,0.5041,17.7300,35.7500,3.231083,1.602436,因子未变动
002327.SZ,2014-04-30,0.2361,10.4500,13.6800,4.229781,3.231083,因子未变动
002327.SZ,2015-05-14,0.5020,12.1500,24.4000,8.494376,4.229781,因子未变动
002328.SZ,2012-05-16,0.3428,7.1500,10.8800,1.561613,1.026244,因子未变动
002328.SZ,2019-06-12,0.4194,4.8600,8.3700,2.761746,1.603595,因子未变动
002329.SZ,2011-05-27,0.5011,19.7000,39.4900,2.021499,1.008446,因子未变动
002329.SZ,2015-09-23,0.6429,12.5000,35.0000,5.816822,2.077436,因子未变动
002330.SZ,2013-04-24,0.5000,5.9000,11.8000,2.030395,1.015198,因子未变动
002331.SZ,2010-05-07,0.2410,28.5400,37.6000,1.317449,1.000000,因子未变动
002331.SZ,2011-04-08,0.4158,16.8600,28.8600,2.255135,1.317449,因子未变动
002331.SZ,2013-05-09,0.3793,9.0000,14.5000,3.674374,2.280646,因子未变动
002331.SZ,2015-03-26,0.1692,14.0900,16.9600,4.430084,3.680418,因子未变动
002331.SZ,2016-05-12,0.1688,16.5400,19.9000,5.330028,4.430084,因子未变动
002332.SZ,2014-05-08,0.3336,7.8500,11.7800,1.627016,1.084217,因子未变动
002332.SZ,2017-05-18,0.3386,8.3200,12.5800,2.498431,1.652380,因子未变动
002333.SZ,2010-06-09,0.3828,14.8000,23.9800,1.620270,1.000000,因子未变动
002333.SZ,2016-05-27,0.5052,9.6000,19.4000,3.535628,1.749589,因子未变动
002334.SZ,2010-09-16,0.4752,52.4600,99.9700,1.922066,1.008618,因子未变动
002334.SZ,2012-05-29,0.4501,13.0600,23.7500,3.495334,1.922066,因子未变动
002334.SZ,2013-05-16,0.3792,9.1500,14.7400,5.630734,3.495334,因子未变动
002334.SZ,2015-04-30,0.5031,13.0200,26.2000,11.412830,5.671566,因子未变动
002335.SZ,2011-04-14,0.5067,29.2700,59.3400,2.042435,1.007450,因子未变动
002335.SZ,2012-05-30,0.2921,11.6100,16.4000,2.885093,2.042435,因子未变动
002335.SZ,2020-09-28,0.4117,17.6200,29.9500,5.756484,3.386619,因子未变动
002337.SZ,2011-05-24,0.3814,14.9700,24.2000,1.631754,1.009395,因子未变动
002337.SZ,2015-03-06,0.6666,12.1700,36.5000,5.185764,1.729062,因子未变动
002338.SZ,2012-05-14,0.3433,24.1600,36.7900,1.555407,1.021436,因子未变动
002338.SZ,2017-07-07,0.5029,17.4000,35.0000,3.218723,1.600165,因子未变动
002339.SZ,2012-04-13,0.5036,13.0300,26.2500,2.032818,1.009052,因子未变动
002339.SZ,2013-05-24,0.5023,10.7400,21.5800,4.084563,2.032818,因子未变动
002339.SZ,2019-05-23,0.2367,6.2900,8.2400,5.452758,4.162360,因子未变动
002340.SZ,2010-06-21,0.2340,54.8500,71.6100,1.305561,1.000000,因子未变动
002340.SZ,2011-05-26,0.5011,22.6300,45.3600,2.616890,1.305561,因子未变动
002340.SZ,2012-05-29,0.5045,11.0500,22.3000,5.281145,2.616890,因子未变动
002340.SZ,2013-06-21,0.2337,10.2000,13.3100,6.891377,5.281145,因子未变动
002340.SZ,2015-05-15,0.2313,16.0500,20.8800,8.996843,6.915677,因子未变动
002340.SZ,2016-06-01,0.5007,7.0500,14.1200,18.019210,8.996843,因子未变动
002340.SZ,2017-05-19,0.2315,5.4100,7.0400,23.448286,18.019210,因子未变动
002342.SZ,2010-03-25,0.1765,20.8100,25.2700,1.214320,1.000000,因子未变动
002342.SZ,2011-10-11,0.4996,6.7200,13.4300,2.443012,1.222416,因子未变动
002343.SZ,2011-05-26,0.5078,15.4300,31.3500,2.062541,1.015152,因子未变动
002343.SZ,2018-06-22,0.2911,17.4100,24.5600,3.201424,2.269414,因子未变动
002344.SZ,2011-05-26,0.5053,22.8000,46.0900,2.039708,1.009012,因子未变动
002344.SZ,2013-05-31,0.5030,20.0300,40.3000,4.144797,2.060057,因子未变动
002345.SZ,2010-05-21,0.3401,31.9700,48.4500,1.515483,1.000000,因子未变动
002345.SZ,2013-05-22,0.5061,11.7100,23.7100,3.160227,1.560787,因子未变动
002345.SZ,2014-09-26,0.5000,9.0000,18.0000,6.380572,3.190286,因子未变动
002346.SZ,2014-03-21,0.4998,10.5300,21.0500,2.049912,1.025443,因子未变动
002347.SZ,2013-04-02,0.4460,8.0600,14.5500,1.875529,1.038953,因子未变动
002347.SZ,2016-09-23,0.5000,10.1500,20.3000,3.755082,1.877541,因子未变动
002348.SZ,2011-06-10,0.3846,11.8100,19.1900,1.634503,1.005914,因子未变动
002348.SZ,2013-05-02,0.5036,6.2500,12.5900,3.378138,1.676995,因子未变动
002348.SZ,2016-05-11,0.5014,6.9500,13.9400,6.847337,3.413845,因子未变动
002349.SZ,2011-03-01,0.2023,27.6000,34.6000,1.257516,1.003106,因子未变动
002349.SZ,2012-05-02,0.5022,10.2700,20.6300,2.526053,1.257516,因子未变动
002349.SZ,2016-03-08,0.3351,25.7300,38.7000,3.838098,2.551790,因子未变动
002349.SZ,2017-03-14,0.5027,13.8000,27.7500,7.717915,3.838098,因子未变动
002350.SZ,2010-05-13,0.1818,22.7300,27.7800,1.222173,1.000000,因子未变动
002350.SZ,2012-05-23,0.4199,12.5600,21.6500,2.129919,1.235648,因子未变动
002350.SZ,2017-06-09,0.4142,19.9800,34.1100,3.769314,2.207883,因子未变动
002350.SZ,2018-05-28,0.1144,7.7400,8.7400,4.256305,3.769314,因子未变动
002350.SZ,2020-05-19,0.1014,5.0500,5.6200,4.830390,4.340475,因子未变动
002351.SZ,2011-05-10,0.5069,14.2000,28.8000,2.059584,1.015489,因子未变动
002351.SZ,2016-06-20,0.5034,13.9200,28.0300,4.434475,2.202208,因子未变动
002351.SZ,2020-05-29,0.3369,18.6000,28.0500,7.002724,4.643517,因子未变动
002352.SZ,2015-07-16,0.3334,25.3300,38.0000,1.675024,1.116536,因子未变动
002352.SZ,2016-05-26,0.5025,13.7800,27.7000,3.414091,1.698418,因子未变动
002353.SZ,2011-04-21,0.5028,71.3200,143.4300,2.025104,1.006975,因子未变动
002353.SZ,2012-04-17,0.5018,39.6100,79.5100,4.065035,2.025104,因子未变动
002353.SZ,2013-05-28,0.2328,71.3500,93.0000,5.298504,4.065035,因子未变动
002353.SZ,2014-06-09,0.3361,39.9000,60.1000,7.980955,5.298504,因子未变动
002354.SZ,2017-05-12,0.6451,22.9300,64.6100,2.867494,1.017670,因子未变动
002355.SZ,2013-03-22,0.5008,6.5300,13.0800,2.075598,1.036212,因子未变动
002356.SZ,2015-05-07,0.6672,28.9200,86.9000,3.202090,1.065644,因子未变动
002356.SZ,2018-07-17,0.4151,10.5100,17.9700,5.513051,3.224383,因子未变动
002357.SZ,2010-05-21,0.1708,17.5800,21.2000,1.205916,1.000000,因子未变动
002357.SZ,2011-05-18,0.5021,11.8700,23.8400,2.421991,1.205916,因子未变动
002357.SZ,2015-09-17,0.3749,10.4200,16.6700,4.105186,2.566049,因子未变动
002358.SZ,2011-06-21,0.5040,17.9300,36.1500,2.016174,1.000000,因子未变动
002358.SZ,2012-05-23,0.5038,12.5700,25.3300,4.062823,2.016174,因子未变动
002358.SZ,2015-06-15,0.5016,34.3400,68.9000,8.269980,4.121787,因子未变动
002360.SZ,2011-04-26,0.5040,18.4900,37.2800,2.016225,1.000000,因子未变动
002360.SZ,2013-04-25,0.3389,8.2900,12.5400,3.073852,2.032076,因子未变动
002360.SZ,2014-04-24,0.5036,6.2600,12.6100,6.191896,3.073852,因子未变动
002361.SZ,2011-05-30,0.5034,10.8200,21.7900,2.013863,1.000000,因子未变动
002361.SZ,2013-04-16,0.5084,5.5900,11.3700,4.096176,2.013863,因子未变动
002361.SZ,2016-06-08,0.5033,7.5500,15.2000,8.388058,4.166436,因子未变动
002362.SZ,2011-04-28,0.5000,26.9900,53.9800,2.000000,1.000000,因子未变动
002363.SZ,2014-06-17,0.5023,9.6300,19.3500,2.049450,1.019959,因子未变动
002363.SZ,2016-02-01,0.1394,12.5900,14.6300,2.384672,2.052154,因子未变动
002364.SZ,2011-05-27,0.3390,15.9300,24.1000,1.521526,1.005722,因子未变动
002364.SZ,2013-05-06,0.5030,11.4300,23.0000,3.090811,1.535998,因子未变动
002364.SZ,2015-05-19,0.5002,31.6700,63.3600,6.222611,3.110323,因子未变动
002365.SZ,2011-05-03,0.5044,16.8300,33.9600,2.047543,1.014728,因子未变动
002365.SZ,2018-05-15,0.3358,18.2600,27.4900,3.242449,2.153769,因子未变动
002366.SZ,2017-07-05,0.5010,23.9300,47.9600,2.293057,1.144138,因子未变动
002367.SZ,2010-04-29,0.1722,30.7100,37.1000,1.208076,1.000000,因子未变动
002367.SZ,2011-03-30,0.3403,19.1700,29.0600,1.831334,1.208076,因子未变动
002367.SZ,2012-03-28,0.3468,9.5100,14.5600,2.803809,1.831334,因子未变动
002367.SZ,2014-03-31,0.5096,7.6400,15.5800,5.842745,2.865120,因子未变动
002367.SZ,2018-09-26,0.1003,5.3800,5.9800,6.873451,6.183807,因子未变动
002368.SZ,2011-05-24,0.5068,21.2600,43.1100,2.027752,1.000000,因子未变动
002368.SZ,2012-06-11,0.1726,16.6300,20.1000,2.450860,2.027752,因子未变动
002368.SZ,2015-06-16,0.3348,65.5200,98.5000,3.740308,2.487970,因子未变动
002368.SZ,2020-07-09,0.2891,36.3600,51.1500,5.413081,3.847891,因子未变动
002369.SZ,2011-05-17,0.5065,18.8500,38.2000,2.055981,1.014535,因子未变动
002369.SZ,2014-05-15,0.5028,8.9900,18.0800,4.264351,2.120383,因子未变动
002370.SZ,2011-07-06,0.4155,13.2100,22.6000,1.710825,1.000000,因子未变动
002370.SZ,2017-09-20,0.5000,15.7000,31.4000,3.496902,1.748451,因子未变动
002371.SZ,2011-07-01,0.2319,53.0100,69.0100,1.301830,1.000000,因子未变动
002371.SZ,2012-03-27,0.4455,29.8300,53.8000,2.347920,1.301830,因子未变动
002371.SZ,2013-05-10,0.5013,18.9500,38.0000,4.708230,2.347920,因子未变动
002371.SZ,2025-07-03,0.2610,323.0100,437.1200,6.456999,4.771402,因子未变动
002372.SZ,2013-06-19,0.2659,12.8100,17.4500,1.448707,1.063492,因子未变动
002372.SZ,2014-05-21,0.2695,11.6300,15.9200,1.983097,1.448707,因子未变动
002372.SZ,2015-05-27,0.2470,21.4300,28.4600,2.633641,1.983097,因子未变动
002372.SZ,2016-06-20,0.2539,14.9600,20.0500,3.529713,2.633641,因子未变动
002372.SZ,2017-04-28,0.2523,16.0900,21.5200,4.720909,3.529713,因子未变动
002372.SZ,2018-06-07,0.2479,20.0500,26.6600,6.277278,4.720909,因子未变动
002372.SZ,2019-06-06,0.1930,15.2600,18.9100,7.778725,6.277278,因子未变动
002373.SZ,2013-05-27,0.4997,7.3000,14.5900,2.008295,1.004836,因子未变动
002373.SZ,2016-05-10,0.5014,16.0700,32.2300,4.041449,2.015082,因子未变动
002374.SZ,2011-05-10,0.3771,19.8400,31.8500,1.605343,1.000000,因子未变动
002374.SZ,2013-05-29,0.4551,8.7300,16.0200,2.972096,1.619625,因子未变动
002374.SZ,2016-04-18,0.5466,7.6900,16.9600,6.598138,2.991726,因子未变动
002375.SZ,2011-05-13,0.5016,36.4400,73.1200,2.006586,1.000000,因子未变动
002375.SZ,2012-06-07,0.3357,23.8600,35.9200,3.020812,2.006586,因子未变动
002375.SZ,2014-07-09,0.2349,18.0800,23.6300,3.960762,3.030494,因子未变动
002375.SZ,2015-06-04,0.3350,31.4900,47.3500,5.955608,3.960762,因子未变动
002376.SZ,2011-06-08,0.5040,17.8200,35.9300,2.026145,1.004896,因子未变动
002376.SZ,2013-06-14,0.5053,9.3700,18.9400,4.144150,2.050195,因子未变动
002377.SZ,2011-06-28,0.5000,8.8100,17.6200,2.028763,1.014382,因子未变动
002377.SZ,2014-07-03,0.5120,6.0800,12.4600,4.157630,2.028763,因子未变动
002378.SZ,2015-05-21,0.5000,17.1500,34.3000,2.076034,1.038017,因子未变动
002378.SZ,2023-06-05,0.2432,5.8800,7.7700,2.796409,2.116202,因子未变动
002379.SZ,2011-06-01,0.5015,15.2600,30.6100,2.005898,1.000000,因子未变动
002379.SZ,2013-05-03,0.4996,5.9800,11.9500,4.008441,2.005898,因子未变动
002379.SZ,2014-06-16,0.5000,3.3000,6.6000,8.016882,4.008441,因子未变动
002380.SZ,2014-05-14,0.3365,21.1800,31.9200,1.555180,1.031914,因子未变动
002380.SZ,2015-10-09,0.5009,25.1800,50.4500,3.125458,1.559941,因子未变动
002381.SZ,2011-05-23,0.3379,18.9300,28.5900,1.510301,1.000000,因子未变动
002381.SZ,2013-05-13,0.5076,9.7600,19.8200,3.113922,1.533394,因子未变动
002381.SZ,2015-05-11,0.3427,14.0600,21.3900,4.814543,3.164679,因子未变动
002382.SZ,2011-05-30,0.3382,18.5700,28.0600,1.511039,1.000000,因子未变动
002382.SZ,2012-05-30,0.5014,8.8100,17.6700,3.030654,1.511039,因子未变动
002382.SZ,2016-05-17,0.5082,11.7500,23.8900,6.270014,3.083828,因子未变动
002383.SZ,2011-05-26,0.1758,30.1500,36.5800,1.213267,1.000000,因子未变动
002383.SZ,2012-05-28,0.2373,18.4500,24.1900,1.590728,1.213267,因子未变动
002383.SZ,2017-05-23,0.6675,14.0400,42.2200,4.783513,1.590728,因子未变动
002384.SZ,2011-04-22,0.1666,44.6700,53.6000,1.203666,1.003130,因子未变动
002384.SZ,2012-06-06,0.5024,10.5000,21.1000,2.418796,1.203666,因子未变动
002384.SZ,2014-06-17,0.5002,10.6600,21.3300,4.839860,2.418796,因子未变动
002384.SZ,2018-08-28,0.3346,16.9200,25.4300,7.280074,4.843840,因子未变动
002385.SZ,2012-05-04,0.5041,18.2500,36.8000,2.042016,1.012685,因子未变动
002385.SZ,2013-05-28,0.5032,12.4500,25.0600,4.110275,2.042016,因子未变动
002385.SZ,2015-05-13,0.3360,17.5300,26.4000,6.244141,4.146204,因子未变动
002385.SZ,2016-05-11,0.3379,7.7000,11.6300,9.431086,6.244141,因子未变动
002386.SZ,2010-07-15,0.1687,15.7200,18.9100,1.202926,1.000000,因子未变动
